% Model:              PS - gw2.5 10.16.mph
% Version:            COMSOL 5.3.1.229
% Date:               Oct 22 2019, 12:36
% Dimension:          2
% Nodes:              2002
% Expressions:        1
% Description:        Surface
% cpl1x                   cpl1y                    Color
0.021238549504401932      0.031213431880023495     2.4451935705932336E-6
0.02314400061825095       0.030096124314539677     2.5129649413775667E-6
0.021245600922778208      0.031456061112695444     2.4492432655670097E-6
0.021705488850263847      0.03145319898939126      2.539596014235976E-6
0.021257792343450155      0.031875550481354785     2.4428961799894782E-6
0.032928691379455345      0.020865364908333867     2.4166861172392347E-6
0.020939976953778205      0.020939976953778566     1.105676146152279E-6
0.02143652198684786       0.040274723675639765     2.359626280941893E-6
0.021569819338499496      0.04653886386849139      2.475769004182277E-6
0.032272219037611447      0.0400327863283665       3.5967951655977293E-6
0.024986636346992323      0.048947752606386716     2.9909478206375823E-6
0.03322338893858984       0.048763843988157404     4.300839143665735E-6
0.033049852053899334      0.040608697911639915     3.715014892692814E-6
0.021622677419516807      0.04902286243046514      2.1199720606943975E-6
0.04374426882114699       0.04852893581770543      7.340250814995161E-6
0.0331345877916219        0.03995330699893285      3.746459121122607E-6
0.033197865125749154      0.039463886703766216     3.7766265960595976E-6
0.03538143152957889       0.02257503181412957      2.5690691534950458E-6
0.03438465380121354       0.030284636789759505     3.063063402783914E-6
0.03625506145905884       0.037584941965990236     4.186293244610352E-6
0.04723440127254062       0.030837068909220423     5.709649811056186E-6
0.046211583786802346      0.03874807911020199      6.61700877966817E-6
0.033810616956411486      0.03989100146612545      3.962933980905657E-6
0.045050834868710886      0.04772592379885699      7.769378814271143E-6
0.04503381948560291       0.029303167385068076     5.064585463669609E-6
0.05713894759175048       0.037740969861802275     1.0558367227403632E-5
0.04936612229986673       0.045073759617440784     8.92658217941354E-6
0.05908737101550239       0.039099106004311136     1.1579612758790997E-5
0.0237600455535498        0.05820856076778262      3.1420737510263297E-6
0.03014802651178522       0.051833153209440354     3.8414754500067696E-6
0.033292848568060335      0.05359122054555633      4.338679652707854E-6
0.021768725807028808      0.05917308303336691      2.673197520750428E-6
0.06643854034898986       0.02048258673716035      5.829661750358178E-6
0.0571755912286344        0.02429971615804959      7.498509136575878E-6
0.05208317330571839       0.020646566024215468     5.181515211592636E-6
0.039167479866852005      0.020794100127352166     3.3596021211998442E-6
0.03621276237114165       0.020827851439104435     3.062209504605027E-6
0.0469350443611815        0.028519699688764947     5.808273579505844E-6
0.04867897834599956       0.02780104932859938      5.834755482414095E-6
0.050631218100058724      0.029239229108088124     6.26274998713152E-6
0.04798026565151709       0.029269510555522966     5.829134195173505E-6
0.05882231655507905       0.03704727748449954      1.116273650202426E-5
0.06036641814024436       0.036410975210461896     1.1136558079716442E-5
0.06757006551723704       0.021271309151611666     6.069158128332197E-6
0.06385067658609384       0.029088225140634007     8.9592772610791E-6
0.059747768931892556      0.037711169671941505     1.1399454791051726E-5
0.067953584240295         0.020465280609326453     5.885535164498852E-6
0.6786574791799281        0.04495762562928615      -2.6711415023885668E-6
0.6786867106870916        0.039352055539165105     -3.393259063803357E-6
0.6710044798349157        0.044140669303943746     -2.5443084965175387E-6
0.6748364011474369        0.04767260411214412      -2.2060148141243964E-6
0.6659572150948699        0.03948853566974825      -4.1209345019623306E-6
0.6711703921330081        0.035784433485620326     -3.987878531895928E-6
0.6656630243756685        0.039217376019887513     -4.059542070441581E-6
0.665212531248571         0.04001765352655238      -4.179356752231029E-6
0.665215248969409         0.0394964907087329       -4.155575798603836E-6
0.6531645703805571        0.047008116755372184     -5.763718442816216E-6
0.6541263993131003        0.04789464776927496      -5.702358007212384E-6
0.6651720724526367        0.04777622085270621      -3.0747535673678016E-6
0.6517006107349542        0.047920656022273966     -6.254005147847354E-6
0.6652188394436372        0.03880796463203027      -4.066385581139439E-6
0.6517123494533056        0.04566958466563531      -6.1817909152266804E-6
0.6638343948062929        0.03951129562815277      -4.424404151738007E-6
0.6786435341703192        0.047631785683138375     -1.823903278051715E-6
0.6787253294339691        0.03194634459842522      -3.725879923657749E-6
0.6471860377079289        0.04796905931616666      -7.948791867404618E-6
0.6651295973680444        0.053569048705232256     -3.140613612242919E-6
0.651689949303797         0.049374681033590814     -6.310570730216553E-6
0.676250644749088         0.05703980637588417      -1.9054946602039282E-6
0.654481380614331         0.05024585631962065      -5.6405818817347245E-6
0.6785692454322918        0.05776341637687416      -1.660132769908483E-6
0.04483019221375773       0.04844879401575594      7.742093580121025E-6
0.04557964837573881       0.04839348369855308      7.931953072989728E-6
0.05649634792126848       0.0475878246816527       1.1141653032586975E-5
0.07594266746335089       0.07620820832259376      1.0063206836662262E-5
0.07656732418430537       0.07745517173490407      9.826791407448603E-6
0.07926106411168665       0.07510642117834304      1.1017132542126652E-5
0.022173214010004758      0.07257579030356519      2.9277081086223974E-6
0.02205995350110558       0.06882290595519412      3.1174411066824594E-6
0.0264655043730099        0.07093640360405644      3.2140431886556497E-6
0.021839782950181866      0.06152755983177589      2.9793424852184615E-6
0.03211942710134176       0.06877695842747551      5.074477477310686E-6
0.03658758099936879       0.0670704028470525       5.487475657009903E-6
0.02179286263518966       0.059972856277409385     2.8138854615391656E-6
0.040243173089976145      0.07450597704872629      6.60408440502953E-6
0.04458975542691376       0.07757126874814109      6.640229852469457E-6
0.052321161685310195      0.07461835468208577      6.994777953975844E-6
0.040069177803409725      0.0687406472440821       6.797491992722009E-6
0.04033626866932563       0.07759069692186685      6.2307083787569925E-6
0.036060710826412844      0.07761022590721009      5.66316682523784E-6
0.058345492971629775      0.0775084382107548       8.26988018049863E-6
0.03997967085245788       0.06577483649007398      6.690901933329469E-6
0.058190615897886946      0.07237658994678103      8.803749341410601E-6
0.02394775035551548       0.059963013638798766     3.4141161698739853E-6
0.048060179280677504      0.06870414764415596      8.238079776792524E-6
0.022327044367021535      0.07767295563297884      2.7655423588861326E-6
0.07217260820583953       0.07744528164951314      9.403823335389815E-6
0.06548225734888434       0.06526038654205092      1.2558644663524553E-5
0.06932946987767806       0.06675689997460697      1.3213482098742592E-5
0.06834051519350183       0.06746035091426811      1.2863156895888434E-5
0.05604239200732372       0.057994643365986864     1.157377146651308E-5
0.04609527936500209       0.050338478453940544     8.195662026284745E-6
0.061069498018988755      0.05441882487372967      1.2854936996527047E-5
0.0697316757405481        0.0673576824260488       1.3150533549281226E-5
0.06311401183090828       0.057472753553850765     1.3343765208381191E-5
0.07135236035362591       0.06977852947166607      1.2475417809892378E-5
0.03706084786013018       0.060456642460672796     5.504021987439504E-6
0.053140072235996386      0.06317432889206885      9.509198659472812E-6
0.047364110833282805      0.06219808454311987      9.036959341756017E-6
0.04697389809230173       0.05855081576495482      8.975999500676172E-6
0.051503793613489404      0.06019297400226336      9.897052386620131E-6
0.10863059511913042       0.03918806201655031      1.675892942160885E-5
0.10903581035803231       0.03983411499720013      1.6917059475602765E-5
0.08987561750286244       0.03982799015898673      1.4749400230165367E-5
0.0944850052447711        0.033178185198361354     1.4114625130153115E-5
0.1093315051634032        0.03972379594283109      1.6955810056839823E-5
0.11626128479778662       0.030045390187400194     1.5411529345089746E-5
0.11187278281969275       0.026691080437631236     1.3971779215559161E-5
0.10289347814432187       0.030041116970860073     1.4147185545576864E-5
0.10947602161375171       0.039834255717220095     1.6990091106250187E-5
0.09870697298757267       0.0316030358196691       1.4451673648731474E-5
0.10962970470771222       0.039612542409986004     1.6949394680599617E-5
0.10924496942386405       0.04016758675476958      1.6956420547774954E-5
0.09616569533128312       0.04463575132486894      1.591508367937137E-5
0.12092814839856672       0.023312666784491627     1.2413373803378694E-5
0.0855411631554526        0.03651499120170695      1.3818538717555891E-5
0.10269075842971677       0.04962312124703999      1.683929498207257E-5
0.09782675830107601       0.020364264195859523     1.0459043425075382E-5
0.10491347694359901       0.020340300391442197     1.1113376134849345E-5
0.10106164624435515       0.025082065075734843     1.3176892105279721E-5
0.08970979375269009       0.02339257526883167      1.124479007959335E-5
0.08643353059194707       0.02040279050038435      9.379702031972539E-6
0.08462018724333785       0.022635092001231757     1.0315356573242184E-5
0.06999463152838865       0.020458378789106783     6.23057558122734E-6
0.08152407291642116       0.026446538225176144     1.0788354846423842E-5
0.07654398392057          0.028304530650869526     1.0743370213667992E-5
0.07964043613014604       0.028765373887643664     1.1460320901194947E-5
0.09701716732985971       0.030060987770048887     1.3874612857166687E-5
0.09608189513116334       0.031212346962146753     1.4177493520623572E-5
0.08853843919317567       0.030089658667402704     1.2660330228460293E-5
0.07853722097820778       0.03012347787899104      1.1453179926049534E-5
0.1151386611873003        0.020305723836663136     1.1067383975011128E-5
0.08549338364787284       0.06832784072174106      1.3914356303834452E-5
0.08217194449213294       0.0635924872766957       1.4374573189560924E-5
0.09194400457547319       0.0613118248228618       1.5363583642931183E-5
0.09616744281069764       0.05671820350503125      1.5967526897605084E-5
0.09409207103879469       0.0589754809843905       1.5924301617333084E-5
0.08923128514654646       0.052045491259692836     1.4789801597218833E-5
0.08569368650201052       0.04966230141514097      1.4334774634832106E-5
0.07815348606059043       0.05786339814233901      1.4823846166265579E-5
0.07316189488433995       0.05074692020479549      1.3614107508548154E-5
0.08366501643100745       0.04829563820742283      1.402959635543229E-5
0.09120098641629466       0.058773761345664866     1.5636512173534518E-5
0.0706239473747729        0.06729035558909564      1.334603544551286E-5
0.07034917267721744       0.06635175723088808      1.3455405018331359E-5
0.06764965352230279       0.057130514266035964     1.4220506952344052E-5
0.06625290445377958       0.05235938215595955      1.3502899016872005E-5
0.08675217345151248       0.048511038404988494     1.4385528236448474E-5
0.07081358847330821       0.04739895556293701      1.2982148953745158E-5
0.0882266925638237        0.04861392002260516      1.4562676467748093E-5
0.06467535966983215       0.04697067294297627      1.2511597959731042E-5
0.07665796298099886       0.03407305189715203      1.1388199632196936E-5
0.0744343133240064        0.03874642241029851      1.1974529080043634E-5
0.06779565053875586       0.03268824823307552      1.0601320961443508E-5
0.06795317762523204       0.040660750741745924     1.1460818956144192E-5
0.07235123724849507       0.04312435410350525      1.2206850859627141E-5
0.07360749307190313       0.029775981954960215     1.0520973857115234E-5
0.07679282977363865       0.040898708783913204     1.2419013407831273E-5
0.08026746012141325       0.03915760022272499      1.2787279900416168E-5
0.06804449639182435       0.04528242636611902      1.2267781272028523E-5
0.12303774690663777       0.020249990419614554     1.1576392832725037E-5
0.06994480831702718       0.06701048162899507      1.3361848445913979E-5
0.06419741845574474       0.05570784436028397      1.3937956981118563E-5
0.0886665463880478        0.043189159000235955     1.509535155730197E-5
0.07134585998747872       0.045919262262358186     1.294239272118771E-5
0.6777832719005855        0.03091375455769556      -3.899676604244316E-6
0.6759880913106179        0.030820801232054964     -4.1044461260871155E-6
0.6768697470580107        0.029912439222936887     -3.6873227584754464E-6
0.65703669544432          0.029839509833769703     -5.113888093081791E-6
0.645214387617001         0.038547163327832076     -9.248365173086574E-6
0.6629195198577775        0.025506549018756104     -3.001139874547195E-6
0.6498863132799468        0.03510608309060956      -7.095993465076156E-6
0.668859003271639         0.02113185633970733      -1.957942069832766E-6
0.6368531067021159        0.04470561716246241      -1.2415347775458665E-5
0.6787535494769008        0.030308420321445047     -3.631211572686393E-6
0.6787431929150128        0.030909527278777087     -3.6980593829562088E-6
0.6789124166596703        0.021087583340330188     -1.0601834910825058E-6
0.6421200512101942        0.020969271969816853     -6.775318377408527E-6
0.6308789332289022        0.029248853393062504     -1.0680875651311061E-5
0.6314438797447306        0.029422944798671788     -1.0611457229821342E-5
0.644427736354493         0.02098330369156232      -6.341918211283592E-6
0.6483178297484079        0.021006957138481684     -5.540108588512499E-6
0.6612106885256779        0.02108535128480321      -3.379618825566065E-6
0.6571460355420784        0.02372741777071382      -4.020541794624918E-6
0.6323077366171898        0.02968914709031895      -1.0501474511458704E-5
0.6478290978240617        0.029783523665955214     -7.225714598271911E-6
0.6429357729045133        0.032964235482382205     -8.461172530188582E-6
0.645109375832585         0.022746884952803748     -6.581868400620204E-6
0.6310461456528769        0.029681476072714336     -1.0816357119066747E-5
0.6344475071224458        0.038481696047107265     -1.2185923887891793E-5
0.6312672072365975        0.030253420743115704     -1.0929197261360128E-5
0.6276447841833079        0.020881256098321407     -9.150612159262063E-6
0.5956615255408666        0.020847557945157937     -1.1115906446581238E-5
0.6100034521050042        0.0208626688643867       -1.0155272915475179E-5
0.6030018848723727        0.024184869646228492     -1.141371577498903E-5
0.6128271031608261        0.020865643915391446     -9.991943065437885E-6
0.630495140945559         0.02943096048157913      -1.0751158761550621E-5
0.6116531548620873        0.020864407021739705     -1.0075344647281049E-5
0.6150545163316562        0.029664626996132613     -1.2896555267492627E-5
0.6299695676964098        0.029680341770257072     -1.0937792167361185E-5
0.6226882073825456        0.03313530265599351      -1.2235140346481758E-5
0.6119919003305024        0.02174083096669609      -1.0391475806557785E-5
0.5978890914043986        0.026610858841553054     -1.321195569019198E-5
0.6173710990532572        0.03565823800200753      -1.4096927658650508E-5
0.6044407866157547        0.029653444174094358     -1.4050632727227426E-5
0.6234259349138529        0.03847008351467149      -1.4093554740293197E-5
0.585455638317657         0.020836804833517204     -1.1568917527124548E-5
0.6386334029309119        0.04810337787661985      -1.255724217091726E-5
0.6785126361559323        0.060758293056438366     -1.91686861533112E-6
0.6722130862980622        0.06378952667257798      -3.0521001339677397E-6
0.6685020163004929        0.05843497476741356      -3.5638468946098397E-6
0.6785497299021922        0.05879587271165635      -1.8674215587122232E-6
0.6783664992439135        0.06848957064864578      -2.333344218886517E-6
0.6782896146045136        0.07255710212693602      -1.8382989875738437E-6
0.6753966053393488        0.06838289676767495      -2.815402977992038E-6
0.6648696182136722        0.06732307554808092      -4.7085038383909155E-6
0.6643145297227885        0.06759017445696516      -4.891425034907699E-6
0.6577004583114134        0.05804699992782229      -6.464336744069632E-6
0.6650399719331561        0.0583106236220109       -4.22663546381306E-6
0.6648567412748774        0.06800432155900034      -4.764460639847343E-6
0.6515302139641199        0.057825374532365414     -8.485039070568149E-6
0.6656548590652283        0.06861393263918317      -4.553767690744015E-6
0.6781832685856348        0.07818326858563521      -1.2534160868437624E-6
0.6419344552483419        0.050496029282051824     -1.089615097530622E-5
0.5817668980539432        0.026312832256022982     -1.3787750642342936E-5
0.5793884922296113        0.020841649561688668     -1.2351941144677888E-5
0.6317879727012019        0.048225296236560675     -1.3044380015589528E-5
0.5735427227887062        0.020800499387951754     -1.2541510015022366E-5
0.5919183547307292        0.030759826454941953     -1.502860395040384E-5
0.6118531637159654        0.039492561345751326     -1.527899994511104E-5
0.6010120691803247        0.03474346118752704      -1.5293818436810193E-5
0.6202572403067064        0.043174090119031616     -1.4485350022344992E-5
0.5852876313437032        0.037791060106804775     -1.6781686597887958E-5
0.583414473322329         0.031684225876450596     -1.564731889051665E-5
0.5972720897136522        0.037980889150645264     -1.609362314849021E-5
0.5931809494576926        0.04152229144541879      -1.7065460943350322E-5
0.5866498807431354        0.04223223974451031      -1.7833050098567273E-5
0.5903949449722499        0.04393393271428619      -1.759062012909971E-5
0.5878480756600977        0.046138572072080476     -1.8131048658802915E-5
0.6047719830177498        0.04700146092036509      -1.6429713229259085E-5
0.6027715722553857        0.04047975971898414      -1.631504007992968E-5
0.6162793483835859        0.04661746157626288      -1.5047335298896399E-5
0.6119279571726028        0.050384144177179235     -1.5765190338992532E-5
0.6060069796761924        0.05102777358704388      -1.670575801915378E-5
0.6221286711884427        0.04927529356151769      -1.454549258607243E-5
0.6004002636365808        0.051637241759831476     -1.7395481504223143E-5
0.589885288163942         0.052780253612570056     -1.855007316629472E-5
0.6123946133200129        0.07678935745767113      -1.0487397292499033E-5
0.6103858968388514        0.07624208476771706      -1.0902167923486856E-5
0.6117375477628239        0.07769772024973991      -1.0306688493734105E-5
0.6044184128460997        0.06941262403905382      -1.4790253488070338E-5
0.5980731970600954        0.06215086982604801      -1.7137690296792616E-5
0.6085526757598897        0.06471178811861077      -1.5461829375510794E-5
0.5958250887465725        0.059578032184651096     -1.7668900088735256E-5
0.6045739541432351        0.052657185658967924     -1.697066644560166E-5
0.597151850505021         0.061096438825811936     -1.7508512152314077E-5
0.613273542017271         0.05934395880028576      -1.5698096335472983E-5
0.6082063696093141        0.053544855692922215     -1.635088396020287E-5
0.6165750882011227        0.055589957853156104     -1.550108261204048E-5
0.5996322075062228        0.060826815995138284     -1.7147529358762733E-5
0.6205190693880711        0.06763607063459237      -1.272440012527207E-5
0.6204834761162257        0.06766629968665461      -1.2721518725335127E-5
0.6261908498521969        0.05793980564755492      -1.3862687761318268E-5
0.627585110426232         0.05551989137494813      -1.362176558931597E-5
0.6206858485342752        0.06749442657569849      -1.2727150058828961E-5
0.6329533969197789        0.05768066965121349      -1.2448783701232302E-5
0.6307995632297538        0.05656728130261511      -1.3435597696338709E-5
0.6312219951496597        0.059065751297245415     -1.293561413145544E-5
0.6295851644779118        0.05787935228547186      -1.3520785151502688E-5
0.6205378975623956        0.06766028775584888      -1.2717464665449976E-5
0.6205515949794137        0.06764493219770162      -1.2718668178077278E-5
0.6155831159627742        0.07769564211960703      -9.864591285905755E-6
0.6205860587823618        0.06769392297377085      -1.2701398020654605E-5
0.620603223934981         0.06765960696381755      -1.2708383438920253E-5
0.6560251437781031        0.0780106669602238       -6.436167722508377E-6
0.6609354023721332        0.07804891562169142      -5.4760358202882865E-6
0.6536020696241063        0.0761598964721587       -7.001936951236057E-6
0.6338670189705715        0.0778380653348124       -9.382052440086633E-6
0.6513342166115352        0.07797412678994003      -6.777833194190596E-6
0.6426986164673457        0.06783171993358893      -1.005956622400829E-5
0.6568135795417429        0.06565797813933621      -6.659760154254946E-6
0.663807052021445         0.0679961449613463       -4.939050100245329E-6
0.5432362660876534        0.020599263745495856     -1.2386511139938382E-5
0.5318004382397127        0.02941237025089242      -1.4643571999154422E-5
0.5324988419280752        0.029683522280968273     -1.4804567026177452E-5
0.5466445083918893        0.02062189456098524      -1.2691969984216357E-5
0.5514769151085248        0.020653981864355044     -1.2826568727860784E-5
0.5644165460734687        0.02073990134270444      -1.298998221117014E-5
0.5596171251900194        0.023814381108545293     -1.3851840976232647E-5
0.5333525026316023        0.03001495213538386      -1.4974744815177401E-5
0.5497675661856926        0.030123948574421466     -1.5777286077314786E-5
0.5436790773378977        0.03402419742145327      -1.6270777380961305E-5
0.5473547993237942        0.02278298899017137      -1.347254620071931E-5
0.5319955285041131        0.03000594179270227      -1.4887742448231705E-5
0.5351185862979171        0.03950799580613844      -1.7100828308831323E-5
0.532194983242529         0.030612792457273164     -1.5055917635864197E-5
0.5662768586432201        0.026399992089255954     -1.448307454474969E-5
0.5613449265595972        0.030200822541436738     -1.5628173400614122E-5
0.552127536817442         0.037304273081222805     -1.7067776589381944E-5
0.5491471303304865        0.039601145694921625     -1.7428842945351354E-5
0.52887247071031          0.020503887779266025     -1.1458656384974603E-5
0.537978214991664         0.04820855407318919      -1.793311380054462E-5
0.552708042076999         0.04198788117021905      -1.7834422723318642E-5
0.552438023608172         0.0398093295310108       -1.763195632153884E-5
0.556294444646363         0.040053288984436226     -1.7611990319546306E-5
0.5672374700654709        0.03415035671312056      -1.6410206865737566E-5
0.5667906475412928        0.030545322040076817     -1.5768872287168832E-5
0.5731721954037923        0.0309490224952724       -1.5506842258023604E-5
0.5394166938889321        0.049157555473599936     -1.8095280715127615E-5
0.5693352108222759        0.0409893713151386       -1.8046323312972643E-5
0.5738571969351558        0.038000739030463485     -1.741731240401268E-5
0.5552559483222229        0.050294516753826624     -1.8933117178213394E-5
0.5607483317926057        0.04666453776900649      -1.8741592883485886E-5
0.5717201701019954        0.048764770294401474     -1.8658932332791228E-5
0.5803553557458245        0.04178041095234699      -1.7842270092156427E-5
0.5840669968679706        0.04393929720647328      -1.8147787681869868E-5
0.5725706182430825        0.05153738518319835      -1.9018720682777337E-5
0.5686409655045902        0.05125530984769443      -1.8947493157399693E-5
0.5772208005111675        0.051871181019806485     -1.886202573779596E-5
0.608732712446131         0.07768201703027226      -1.056682785567319E-5
0.4306179656410981        0.02063809189944066      -4.980118117052672E-6
0.4173287439923324        0.02064576319906389      -3.6032406883419843E-6
0.42420817624541807       0.027073345631988335     -5.14051285298563E-6
0.43072684567623887       0.025877105623235246     -5.6630313372972115E-6
0.4121515743669249        0.029285850758950273     -4.101984523743272E-6
0.4076390115435813        0.030113950457605516     -3.6602716720078656E-6
0.4067560311941128        0.02928896537539679      -3.5171364316861457E-6
0.4078815616168817        0.028368843247304636     -3.5252627832385915E-6
0.4265673107232812        0.02927752917053812      -5.6427538178083406E-6
0.4051413917231768        0.02778037746914339      -3.1585115006790436E-6
0.4235601343712406        0.03173589853009842      -5.436793671197011E-6
0.41599459792506177       0.037920731346870996     -4.926456813511099E-6
0.4051727630125358        0.029289879328442785     -3.3391289600943535E-6
0.4053522617522839        0.03792687471264745      -3.738057475336649E-6
0.40519919428597884       0.030561680941343566     -3.4068584841146113E-6
0.43714002352150105       0.020634326994205178     -5.721025923409554E-6
0.40499326427278803       0.020652883944238136     -2.2753964027357546E-6
0.40552992621919304       0.04647560983349784      -3.5548515198682393E-6
0.40543130200020094       0.04656035872896412      -3.5452596175810863E-6
0.40554728282868663       0.04656065148075471      -3.5589659899616127E-6
0.3853238966234563        0.020654426924842238     -1.2533527765299038E-6
0.38532650566997545       0.020779967208720215     -1.2649624623805551E-6
0.39611070331660003       0.02458992138424128      -2.1499759654049746E-6
0.3995783474445602        0.020653308722084974     -1.9625463712925114E-6
0.3919697388673291        0.029290915051122614     -2.4161017129683284E-6
0.39529535686405315       0.03355151534514029      -2.869316862555788E-6
0.39871095688298147       0.0379273956955678       -3.1808495529650855E-6
0.38522852085167675       0.02065443440667737      -1.2478359595097487E-6
0.40541124430447106       0.04651143829640846      -3.5440639764299703E-6
0.40545888859890045       0.04661174107608035      -3.5503730705208506E-6
0.4053957675624689        0.04659261493533707      -3.542698180304889E-6
0.11002038599206458       0.039778767271454143     1.7030398081398108E-5
0.11692750807406284       0.03631530808157445      1.668326256774521E-5
0.14103783600806943       0.036617079693098645     1.9291299056292265E-5
0.14291433406580195       0.039272854108032315     1.971657666986206E-5
0.12726935767198697       0.04711776210637673      1.9431505329675637E-5
0.12239076724402784       0.045042047065684175     1.8850915287962187E-5
0.12725692935728142       0.03802180256212208      1.8830536004678814E-5
